1,0,1,0,1,0,0,0,3,0,0,0,7,5,3,0,0.5625,0.03165,-0.68571,0.11375,10.9675,2048
2,1,0,0,1,0,0,0,3,0,0,0,7,5,3,0,0.5625,0.0317,-0.67826,0.115,10.975,2048
2,0,0,1,1,0,0,0,3,1,0,0,7,5,3,0,0.5,0.0317,-0.67527,0.11625,10.9775,2048
2,1,0,0,1,0,0,0,3,1,0,0,7,5,3,1,0.4375,0.0317,-0.66383,0.1175,10.98,2048
0,0,2,1,0,0,0,1,1,0,3,1,7,5,3,1,0.375,0.0317,-0.67789,0.11875,10.9825,2048
0,1,0,0,0,0,0,0,1,0,2,2,7,5,4,2,0.5,0.0323,-0.65833,0.12,11.075,2048
0,0,0,0,0,0,0,0,1,1,2,1,7,5,4,3,0.5,0.0325,-0.63505,0.12125,11.0975,2048
0,0,0,0,0,0,1,0,0,2,2,1,7,5,4,3,0.5,0.0325,-0.64082,0.1225,11.105,2048
0,0,0,0,0,0,1,1,0,0,3,1,7,5,4,3,0.5,0.0326,-0.64646,0.12375,11.1275,2048
0,0,0,0,1,0,1,0,0,0,3,2,7,5,4,3,0.5,0.0326,-0.652,0.125,11.135,2048
0,0,0,0,0,0,0,2,1,0,3,2,7,5,4,3,0.5,0.0326,-0.63762,0.12625,11.1425,2048
0,0,1,0,0,0,0,0,1,0,3,3,7,5,4,3,0.5,0.0326,-0.62745,0.1275,11.165,2048
0,0,0,0,0,0,1,0,1,2,3,0,7,5,4,4,0.5,0.033,-0.61923,0.13,11.255,2048
0,0,0,0,1,0,0,0,1,2,3,2,7,5,5,0,0.5,0.0341,-0.64151,0.1325,11.585,2048
0,0,0,0,1,1,0,0,1,2,3,2,7,6,0,0,0.5,0.0363,-0.66542,0.13375,12.8675,2048
0,0,0,0,0,1,0,0,2,2,0,1,7,6,3,2,0.5,0.0363,-0.62593,0.135,12.875,2048
0,2,0,0,0,0,0,1,0,0,3,1,7,6,3,2,0.5,0.0365,-0.64727,0.1375,12.905,2048
0,0,1,0,0,0,0,0,0,2,0,2,7,6,4,2,0.5625,0.0371,-0.63784,0.13875,12.9925,2048
0,0,0,0,0,0,0,0,1,2,1,0,7,6,4,3,0.5625,0.0373,-0.61071,0.14,13.015,2048
1,0,0,0,0,0,0,0,0,1,2,1,7,6,4,3,0.5,0.0373,-0.61239,0.14125,13.0175,2048
0,1,0,1,0,0,0,0,0,1,2,1,7,6,4,3,0.4375,0.0373,-0.61754,0.1425,13.02,2048
0,0,0,1,0,0,0,0,0,2,2,2,7,6,4,3,0.5,0.0373,-0.59826,0.14375,13.0325,2048
0,0,0,1,0,0,0,0,1,0,2,3,7,6,4,3,0.5,0.0374,-0.60345,0.145,13.055,2048
1,0,0,0,0,0,0,0,1,0,2,1,7,6,4,4,0.5,0.0377,-0.59487,0.14625,13.1375,2048
0,0,0,1,0,0,0,0,2,0,2,1,7,6,4,4,0.5,0.0377,-0.59322,0.1475,13.145,2048
0,0,0,1,0,0,0,0,2,0,2,2,7,6,4,4,0.5,0.0377,-0.58487,0.14875,13.1525,2048
0,0,0,0,0,0,0,1,2,1,2,2,7,6,4,4,0.4375,0.0377,-0.57,0.15,13.155,2048
0,0,0,0,1,0,0,1,2,1,3,0,7,6,5,0,0.5,0.0389,-0.62149,0.15125,13.4975,2048
0,0,0,0,1,0,0,1,2,1,3,0,7,6,5,1,0.4375,0.0389,-0.61639,0.1525,13.5,2048
0,0,0,0,1,0,1,0,2,1,3,0,7,6,5,2,0.4375,0.0389,-0.60813,0.15375,13.5075,2048
0,0,0,1,2,0,0,0,2,1,3,0,7,6,5,2,0.4375,0.0389,-0.60645,0.155,13.515,2048
0,0,0,1,0,0,0,2,1,2,1,3,7,6,5,2,0.375,0.0389,-0.5984,0.15625,13.5175,2048
1,0,0,0,2,0,1,0,1,2,1,3,7,6,5,2,0.3125,0.0389,-0.60635,0.1575,13.52,2048
1,0,1,0,2,0,0,0,1,2,2,3,7,6,5,2,0.3125,0.0389,-0.59843,0.15875,13.5275,2048
1,0,0,2,0,0,0,2,0,1,3,3,7,6,5,2,0.375,0.039,-0.5875,0.16,13.555,2048
2,0,0,0,0,0,0,3,1,1,3,3,7,6,5,2,0.375,0.039,-0.58769,0.1625,13.585,2048
1,0,0,0,2,0,0,0,1,1,3,4,7,6,5,2,0.375,0.0394,-0.60763,0.16375,13.6675,2048
1,0,0,0,2,0,0,0,2,3,4,1,7,6,5,2,0.375,0.0394,-0.57879,0.165,13.675,2048
0,0,0,0,1,0,0,1,3,3,4,1,7,6,5,2,0.375,0.0394,-0.56842,0.16625,13.6975,2048
0,0,0,1,1,0,0,0,3,3,4,2,7,6,5,2,0.375,0.0394,-0.56418,0.1675,13.705,2048
0,0,0,1,0,0,2,1,0,4,4,2,7,6,5,2,0.375,0.0396,-0.56765,0.17,13.795,2048
0,1,0,1,0,0,2,1,0,0,5,2,7,6,5,2,0.375,0.0401,-0.61898,0.17125,14.1175,2048
0,0,0,0,0,0,1,0,0,1,2,2,7,6,6,3,0.5,0.0421,-0.56812,0.1725,15.425,2048
0,0,0,0,1,0,0,1,1,3,0,0,7,7,3,0,0.5625,0.04605,-0.59568,0.17375,20.5675,2048
0,0,0,0,2,1,0,0,1,3,0,0,8,3,0,0,0.625,0.05345,-0.77429,0.175,41.055,2048
0,0,0,0,2,0,0,0,1,1,0,0,8,4,0,1,0.625,0.05415,-0.76879,0.17625,41.1375,2048
0,0,0,0,2,0,0,1,2,0,0,0,8,4,1,0,0.625,0.05425,-0.7662,0.1775,41.145,2048
0,0,0,0,1,0,0,0,3,0,0,0,8,4,1,1,0.625,0.05455,-0.75524,0.17875,41.1675,2048
0,0,0,0,0,0,1,1,0,0,0,3,0,8,4,2,0.625,0.05465,-1.11944,0.18,41.175,2048
0,0,1,0,0,0,0,2,0,0,0,3,0,8,4,2,0.625,0.0547,-1.11724,0.18125,41.1825,2048
1,0,2,0,2,0,0,0,3,0,0,0,8,4,2,0,0.5625,0.0547,-0.75646,0.18375,41.1925,2048
1,2,0,1,2,0,0,0,3,0,0,0,8,4,2,0,0.5,0.0547,-0.75135,0.185,41.195,2048
1,0,0,0,2,1,0,0,3,2,0,0,8,4,2,1,0.4375,0.0547,-0.7302,0.18625,41.1975,2048
0,1,0,1,0,0,2,1,0,0,3,2,8,4,2,1,0.375,0.0547,-0.75733,0.1875,41.2,2048
0,0,0,0,0,0,2,2,1,1,3,2,8,4,2,1,0.375,0.0547,-0.73907,0.18875,41.2075,2048
0,0,1,0,3,0,0,0,2,3,2,0,8,4,2,1,0.4375,0.0549,-0.74474,0.19,41.235,2048
0,0,1,0,3,0,0,0,2,3,1,0,8,4,3,1,0.4375,0.055,-0.7451,0.19125,41.2575,2048
0,0,0,1,0,1,0,3,0,2,3,1,8,4,3,1,0.375,0.055,-0.74545,0.1925,41.26,2048
1,0,0,0,0,1,0,1,0,2,0,3,8,4,4,2,0.4375,0.0557,-0.74581,0.19375,41.3475,2048
1,0,0,0,2,0,0,0,2,3,0,2,8,5,2,0,0.5,0.0571,-0.73376,0.19625,41.6825,2048
1,1,0,0,2,0,0,0,2,3,2,0,8,5,2,0,0.4375,0.0571,-0.71646,0.1975,41.685,2048
0,0,0,0,1,1,0,0,3,3,0,0,8,5,3,1,0.5,0.0574,-0.70692,0.19875,41.7275,2048
0,0,0,0,0,0,0,2,0,0,1,4,8,5,3,1,0.5625,0.0581,-0.75,0.2,41.815,2048
0,0,0,0,2,0,0,1,1,4,0,0,8,5,3,1,0.5,0.0581,-0.74037,0.20125,41.8175,2048
0,0,0,0,2,1,0,0,1,4,0,0,8,5,3,2,0.5,0.0581,-0.7284,0.2025,41.825,2048
0,0,1,0,0,0,2,1,0,0,1,4,8,5,3,2,0.4375,0.0581,-0.7411,0.20375,41.8275,2048
0,0,0,1,0,1,2,1,0,0,1,4,8,5,3,2,0.375,0.0581,-0.73902,0.205,41.83,2048
0,0,2,0,0,0,2,2,0,1,1,4,8,5,3,2,0.375,0.0581,-0.72771,0.2075,41.845,2048
0,0,0,0,1,0,3,2,0,1,1,4,8,5,3,2,0.375,0.0582,-0.74491,0.20875,41.8675,2048
0,0,2,0,0,1,3,2,0,0,2,4,8,5,3,2,0.375,0.0582,-0.73373,0.21125,41.8825,2048
0,0,0,2,0,1,3,2,0,2,2,4,8,5,3,2,0.3125,0.0582,-0.71579,0.21375,41.8925,2048
0,0,0,2,0,1,3,2,1,0,3,4,8,5,3,2,0.3125,0.0582,-0.7093,0.215,41.915,2048
0,1,0,2,0,1,3,2,0,1,3,4,8,5,3,2,0.25,0.0582,-0.70058,0.21625,41.9175,2048
1,0,1,2,0,1,3,2,0,1,3,4,8,5,3,2,0.1875,0.0582,-0.69655,0.2175,41.92,2048
1,0,0,0,0,0,1,3,1,2,3,4,8,5,4,2,0.3125,0.0586,-0.69714,0.21875,42.0275,2048
0,0,1,0,0,0,1,3,2,2,3,4,8,5,4,2,0.3125,0.0586,-0.68864,0.22,42.035,2048
1,0,0,1,1,3,0,0,3,3,4,0,8,5,4,2,0.3125,0.0586,-0.68023,0.22125,42.0575,2048
1,0,0,0,2,0,0,0,3,4,0,1,8,5,5,2,0.4375,0.0602,-0.6809,0.2225,42.465,2048
1,0,0,0,2,1,0,0,3,4,1,0,8,6,2,0,0.4375,0.0629,-0.67933,0.22375,43.7475,2048
1,1,1,0,2,4,2,2,3,6,0,0,8,0,0,0,0.375,0.0629,-0.87956,0.22625,43.7575,2048
1,1,0,0,2,1,0,0,3,4,1,0,8,6,2,2,0.3125,0.0629,-0.66593,0.2275,43.76,2048
2,0,0,1,2,1,0,0,3,4,1,0,8,6,3,0,0.375,0.063,-0.67322,0.22875,43.7875,2048
0,0,0,2,3,1,0,0,3,4,1,0,8,6,3,1,0.375,0.063,-0.67459,0.23125,43.8175,2048
0,0,1,2,0,0,3,1,0,3,4,1,8,6,3,1,0.3125,0.063,-0.69462,0.2325,43.82,2048
0,0,1,0,1,0,3,2,0,3,4,1,8,6,3,2,0.3125,0.063,-0.69947,0.23375,43.8275,2048
1,0,0,0,1,3,2,0,3,4,1,2,8,6,3,2,0.25,0.063,-0.66243,0.23625,43.8375,2048
0,1,0,0,2,3,2,0,3,4,1,0,8,6,3,3,0.3125,0.063,-0.65895,0.2375,43.865,2048
1,0,0,0,2,3,2,1,3,4,1,0,8,6,4,0,0.3125,0.0634,-0.66387,0.23875,43.9475,2048
1,0,1,0,2,3,2,0,3,4,1,0,8,6,4,1,0.25,0.0634,-0.66042,0.24,43.95,2048
0,0,2,2,0,2,3,2,0,3,4,1,8,6,4,1,0.25,0.0634,-0.65361,0.2425,43.965,2048
0,0,0,0,0,2,2,0,1,3,3,3,8,6,5,2,0.375,0.0646,-0.64615,0.24375,44.3125,2048
0,0,0,0,0,1,0,3,0,1,3,4,8,6,5,2,0.4375,0.065,-0.67347,0.245,44.415,2048
0,1,0,0,1,3,0,0,1,3,4,0,8,6,5,2,0.375,0.065,-0.66396,0.24625,44.4175,2048
0,0,1,0,0,1,0,0,2,4,4,0,8,6,5,2,0.4375,0.0652,-0.65253,0.2475,44.505,2048
0,0,0,1,0,0,0,1,0,1,2,5,8,6,5,2,0.4375,0.0657,-0.70151,0.24875,44.8275,2048
1,0,0,0,1,0,0,0,1,2,5,1,8,6,5,2,0.375,0.0657,-0.67,0.25,44.83,2048
0,1,0,0,1,0,0,0,2,2,0,1,8,6,6,2,0.4375,0.0675,-0.65075,0.25125,46.1175,2048
1,0,0,0,1,0,0,0,3,1,0,0,8,7,2,1,0.5,0.07145,-0.64752,0.2525,51.26,2048
0,0,0,1,0,0,0,1,0,2,3,1,8,7,2,1,0.4375,0.0715,-0.6549,0.255,51.27,2048
0,0,0,0,1,0,0,0,0,2,3,2,8,7,2,2,0.5,0.0715,-0.65366,0.25625,51.2825,2048
0,0,1,0,1,0,0,0,2,3,2,0,8,7,3,0,0.5,0.0717,-0.64854,0.2575,51.305,2048
1,0,0,0,1,0,0,1,2,3,2,0,8,7,3,0,0.4375,0.0717,-0.64541,0.25875,51.3075,2048
1,0,0,0,2,0,0,0,2,3,2,0,8,7,3,1,0.4375,0.0717,-0.63846,0.26,51.315,2048
0,0,0,1,0,0,0,2,1,2,3,2,8,7,3,1,0.375,0.0717,-0.63732,0.26125,51.3175,2048
0,0,0,2,0,0,0,1,1,2,0,3,8,7,4,1,0.4375,0.0725,-0.65213,0.26375,51.4275,2048
2,0,1,0,1,0,0,0,1,2,3,0,8,7,4,1,0.375,0.0725,-0.6434,0.265,51.43,2048
0,0,0,0,2,0,1,1,2,2,3,0,8,7,4,1,0.375,0.0725,-0.63662,0.26625,51.4375,2048
0,0,0,0,0,1,1,0,3,2,3,0,8,7,4,2,0.4375,0.0726,-0.63178,0.2675,51.465,2048
0,0,0,0,2,0,0,1,3,2,3,0,8,7,4,2,0.4375,0.0726,-0.63442,0.26875,51.4725,2048
0,0,0,0,1,0,2,1,0,3,2,3,8,7,4,2,0.375,0.0726,-0.64074,0.27,51.475,2048
1,0,0,0,0,0,0,1,1,3,3,3,8,7,4,2,0.375,0.0726,-0.62304,0.27125,51.4975,2048
0,0,0,0,1,0,0,1,2,3,3,3,8,7,4,2,0.375,0.0726,-0.61651,0.2725,51.505,2048
0,0,0,0,1,0,0,2,0,2,3,4,8,7,4,2,0.4375,0.073,-0.64475,0.27375,51.5925,2048
0,0,0,0,1,2,0,1,2,3,4,0,8,7,4,2,0.375,0.073,-0.63273,0.275,51.595,2048
0,0,0,1,1,2,0,0,2,3,0,1,8,7,5,2,0.375,0.0741,-0.62986,0.27625,51.9175,2048
2,0,0,0,1,2,0,0,2,3,0,2,8,7,5,2,0.375,0.0741,-0.62601,0.27875,51.9325,2048
0,0,2,2,0,0,1,2,0,2,3,2,8,7,5,2,0.3125,0.0741,-0.61156,0.28125,51.9425,2048
0,0,2,0,0,0,1,0,2,2,3,3,8,7,5,3,0.375,0.0742,-0.60617,0.28375,51.9925,2048
0,0,2,0,0,0,1,1,2,2,3,0,8,7,5,4,0.375,0.0746,-0.61228,0.285,52.075,2048
0,0,0,2,0,0,0,2,1,0,3,3,8,7,5,4,0.4375,0.0746,-0.59913,0.28625,52.1025,2048
0,0,0,2,0,1,0,2,0,0,1,4,8,7,5,4,0.4375,0.0748,-0.6087,0.2875,52.185,2048
0,0,0,0,0,0,1,0,0,1,1,3,8,7,5,5,0.5,0.0754,-0.59221,0.28875,52.5275,2048
0,0,0,2,0,0,0,0,0,1,2,3,8,7,5,5,0.5,0.0754,-0.59056,0.29125,52.5425,2048
2,0,0,1,0,0,0,0,1,2,3,0,8,7,6,0,0.5,0.0773,-0.62393,0.2925,53.825,2048
0,0,1,0,2,0,0,0,1,2,3,0,8,7,6,1,0.4375,0.0773,-0.62298,0.29375,53.8275,2048
0,0,0,0,2,0,1,0,1,2,3,1,8,7,6,1,0.375,0.0773,-0.61695,0.295,53.83,2048
0,0,0,0,2,1,1,0,1,2,3,0,8,7,6,2,0.375,0.0773,-0.61266,0.29625,53.8375,2048
0,0,0,0,0,0,2,2,1,1,2,3,8,7,6,2,0.375,0.0773,-0.60672,0.2975,53.845,2048
0,1,0,0,0,0,0,3,0,2,2,3,8,7,6,2,0.4375,0.0774,-0.61423,0.29875,53.8725,2048
0,1,0,1,0,0,0,3,0,0,3,3,8,7,6,2,0.4375,0.0774,-0.61167,0.3,53.895,2048
1,0,0,0,0,0,0,1,0,1,3,4,8,7,6,2,0.4375,0.0778,-0.62241,0.30125,53.9775,2048
0,0,0,0,0,0,1,1,1,1,3,4,8,7,6,2,0.375,0.0778,-0.61488,0.3025,53.98,2048
0,0,0,0,2,0,1,0,2,3,4,0,8,7,6,2,0.4375,0.0778,-0.60905,0.30375,53.9925,2048
0,0,1,0,0,0,1,0,3,3,4,0,8,7,6,2,0.4375,0.0778,-0.60164,0.305,54.015,2048
0,0,0,1,0,1,0,1,0,0,4,4,8,7,6,2,0.4375,0.078,-0.61551,0.30625,54.0975,2048
0,1,0,0,0,0,0,2,0,1,4,4,8,7,6,2,0.4375,0.078,-0.61301,0.3075,54.105,2048
0,0,0,0,0,0,1,2,0,2,4,4,8,7,6,2,0.4375,0.078,-0.60567,0.30875,54.1125,2048
0,0,1,0,1,2,0,0,2,5,0,0,8,7,6,2,0.4375,0.0785,-0.62581,0.31,54.435,2048
0,0,1,1,0,0,1,2,0,0,2,5,8,7,6,2,0.375,0.0785,-0.63775,0.31125,54.4375,2048
0,0,0,1,0,0,2,2,1,0,2,5,8,7,6,2,0.375,0.0785,-0.6384,0.3125,54.445,2048
0,0,0,1,0,1,0,2,1,0,3,5,8,7,6,2,0.375,0.0786,-0.64223,0.31375,54.4675,2048
0,0,0,1,1,0,0,2,1,1,3,5,8,7,6,2,0.3125,0.0786,-0.63175,0.315,54.47,2048
0,0,0,1,1,0,0,2,2,1,3,5,8,7,6,2,0.3125,0.0786,-0.63083,0.31625,54.4775,2048
0,0,0,1,0,1,1,2,2,1,3,5,8,7,6,2,0.25,0.0786,-0.62677,0.3175,54.48,2048
0,0,0,1,1,0,1,2,2,2,3,5,8,7,6,2,0.25,0.0786,-0.62275,0.31875,54.4875,2048
1,0,0,1,0,0,2,2,0,3,3,5,8,7,6,2,0.3125,0.0786,-0.625,0.32,54.515,2048
0,0,2,1,0,0,2,2,1,3,3,5,8,7,6,2,0.25,0.0786,-0.6155,0.3225,54.525,2048
0,0,1,1,0,0,3,2,1,3,3,5,8,7,6,2,0.25,0.0786,-0.61776,0.32375,54.5475,2048
0,0,0,1,0,1,1,2,1,3,4,5,8,7,6,2,0.25,0.0788,-0.61077,0.325,54.63,2048
1,0,0,0,2,2,0,1,1,3,4,5,8,7,6,2,0.25,0.0788,-0.61303,0.32625,54.6375,2048
1,0,0,1,3,1,0,0,1,3,4,5,8,7,6,2,0.25,0.0788,-0.62137,0.3275,54.66,2048
1,0,0,1,3,1,0,1,1,3,4,5,8,7,6,2,0.1875,0.0788,-0.61749,0.32875,54.6625,2048
1,0,0,1,3,1,0,2,1,3,4,5,8,7,6,2,0.1875,0.0788,-0.61667,0.33,54.67,2048
0,1,0,2,0,3,1,2,1,3,4,5,8,7,6,2,0.1875,0.0788,-0.60981,0.33125,54.6775,2048
1,0,0,0,0,1,1,3,1,4,4,5,8,7,6,2,0.25,0.0788,-0.60301,0.3325,54.78,2048
0,0,0,1,2,0,2,3,0,1,5,5,8,7,6,2,0.3125,0.0792,-0.60597,0.335,55.115,2048
0,2,0,1,0,0,2,3,2,1,5,5,8,7,6,2,0.25,0.0792,-0.60148,0.3375,55.125,2048
